loss_avg;epoch;iteration;global_iteration
2.3381732940673827;0;202;202
2.3320117950439454;0;203;203
1.9599369049072266;0;204;204
2.2517463684082033;0;205;205
2.2291831970214844;0;206;206
2.3124567031860352;0;207;207
2.2700078964233397;0;208;208
2.1620647430419924;0;209;209
2.3029998779296874;0;210;210
2.3098728179931642;0;211;211
2.1971965789794923;0;212;212
2.2068838119506835;0;213;213
2.1887067794799804;0;214;214
2.251226615905762;0;215;215
2.370091438293457;0;216;216
2.2179340362548827;0;217;217
2.1948980331420898;0;218;218
2.2707447052001952;0;219;219
2.1399635314941405;0;220;220
2.2697126388549806;0;221;221
2.104538345336914;0;222;222
2.2237485885620116;0;223;223
2.2790159225463866;0;224;224
2.305692672729492;0;225;225
2.256146240234375;0;226;226
2.1638002395629883;0;227;227
2.314798927307129;0;228;228
2.354780387878418;0;229;229
2.2655899047851564;0;230;230
2.3241432189941404;0;231;231
2.344701957702637;0;232;232
2.183571434020996;0;233;233
2.1660594940185547;0;234;234
2.2195598602294924;0;235;235
2.2530006408691405;0;236;236
2.27008056640625;0;237;237
2.096918487548828;0;238;238
2.3210702896118165;0;239;239
2.228668212890625;0;240;240
2.252400779724121;0;241;241
2.0717201232910156;0;242;242
2.1864099502563477;0;243;243
2.141501235961914;0;244;244
2.285000801086426;0;245;245
2.263152313232422;0;246;246
2.3352474212646483;0;247;247
2.3053056716918947;0;248;248
2.1512319564819338;0;249;249
2.3051891326904297;0;250;250
2.1031023025512696;0;251;251
2.257831573486328;0;252;252
2.0226425170898437;0;253;253
2.2707277297973634;0;254;254
2.0903215408325195;0;255;255
2.0764659881591796;0;256;256
2.239533042907715;0;257;257
2.1096200942993164;0;258;258
2.119571304321289;0;259;259
2.299302864074707;0;260;260
2.2195438385009765;0;261;261
2.3190998077392577;0;262;262
1.9554845809936523;0;263;263
2.124542999267578;0;264;264
2.1522489547729493;0;265;265
1.8896440505981444;0;266;266
1.9222620010375977;0;267;267
2.079381561279297;0;268;268
2.3192060470581053;0;269;269
2.1903242111206054;0;270;270
2.225821113586426;0;271;271
2.1622926712036135;0;272;272
2.0917259216308595;0;273;273
2.2997209548950197;0;274;274
2.1376455307006834;0;275;275
2.1254880905151365;0;276;276
2.1643339157104493;0;277;277
2.2104560852050783;0;278;278
2.1719194412231446;0;279;279
2.261224365234375;0;280;280
2.3039775848388673;0;281;281
2.207752227783203;0;282;282
2.179197883605957;0;283;283
2.206658935546875;0;284;284
2.2985536575317385;0;285;285
2.157986640930176;0;286;286
2.187057113647461;0;287;287
2.204812240600586;0;288;288
2.2440189361572265;0;289;289
2.323872947692871;0;290;290
2.1695831298828123;0;291;291
2.2510295867919923;0;292;292
2.149449348449707;0;293;293
2.069471740722656;0;294;294
2.0908367156982424;0;295;295
2.327095794677734;0;296;296
2.1988780975341795;0;297;297
2.325115776062012;0;298;298
2.1228271484375;0;299;299
2.2586240768432617;0;300;300
2.1657831192016603;0;301;301
2.023208236694336;0;302;302
2.208860397338867;0;303;303
2.266163635253906;0;304;304
2.108589935302734;0;305;305
2.1478233337402344;0;306;306
2.180609703063965;0;307;307
2.287302780151367;0;308;308
2.158030891418457;0;309;309
2.2410472869873046;0;310;310
2.2035518646240235;0;311;311
2.1895753860473635;0;312;312
2.198635482788086;0;313;313
2.1861251831054687;0;314;314
2.1216659545898438;0;315;315
2.2591537475585937;0;316;316
2.205966758728027;0;317;317
2.15356388092041;0;318;318
2.169331932067871;0;319;319
2.1847661972045898;0;320;320
2.2766952514648438;0;321;321
2.2159358978271486;0;322;322
2.1726757049560548;0;323;323
2.1326976776123048;0;324;324
2.130839157104492;0;325;325
2.068870735168457;0;326;326
2.0625837326049803;0;327;327
2.2286474227905275;0;328;328
2.0386690139770507;0;329;329
2.1694225311279296;0;330;330
2.295816421508789;0;331;331
2.0425405502319336;0;332;332
2.1853492736816404;0;333;333
2.0958099365234375;0;334;334
2.1723234176635744;0;335;335
2.2667707443237304;0;336;336
2.135768508911133;0;337;337
2.02417106628418;0;338;338
1.8718812942504883;0;339;339
2.204288101196289;0;340;340
2.008143997192383;0;341;341
2.2757436752319338;0;342;342
2.22982234954834;0;343;343
2.172599029541016;0;344;344
2.078401565551758;0;345;345
2.1966983795166017;0;346;346
1.689153289794922;0;347;347
2.255583572387695;0;348;348
2.179227828979492;0;349;349
2.156168746948242;0;350;350
2.037802505493164;0;351;351
2.060607147216797;0;352;352
2.2566144943237303;0;353;353
2.0107490539550783;0;354;354
2.1659875869750977;0;355;355
2.1282272338867188;0;356;356
2.0863718032836913;0;357;357
2.1639404296875;0;358;358
1.9332288742065429;0;359;359
2.0054899215698243;0;360;360
2.144927406311035;0;361;361
2.1289770126342775;0;362;362
2.170120048522949;0;363;363
2.2029848098754883;0;364;364
2.2572599411010743;0;365;365
2.119245910644531;0;366;366
2.0526350021362303;0;367;367
1.9837234497070313;0;368;368
2.2358238220214846;0;369;369
2.1781637191772463;0;370;370
2.0904102325439453;0;371;371
1.977870559692383;0;372;372
2.2136560440063477;0;373;373
2.0996234893798826;0;374;374
2.1518653869628905;0;375;375
2.1098201751708983;0;376;376
2.2074935913085936;0;377;377
2.1973087310791017;0;378;378
2.0681598663330076;0;379;379
2.064742851257324;0;380;380
2.0826370239257814;0;381;381
2.1729955673217773;0;382;382
2.1657173156738283;0;383;383
2.005902099609375;0;384;384
2.0525983810424804;0;385;385
2.1041191101074217;0;386;386
2.16070556640625;0;387;387
2.0878583908081056;0;388;388
2.1013561248779298;0;389;389
2.1071050643920897;0;390;390
1.9675846099853516;0;391;391
1.9475395202636718;0;392;392
2.106792449951172;0;393;393
2.247031021118164;0;394;394
2.151111030578613;0;395;395
1.9977479934692384;0;396;396
2.1936313629150392;0;397;397
1.9035480499267579;0;398;398
2.1545177459716798;0;399;399
2.133126068115234;0;400;400
2.116009330749512;0;401;401
2.085159492492676;0;402;402
2.123948669433594;0;403;403
2.0929487228393553;0;404;404
2.133636474609375;0;405;405
2.080632972717285;0;406;406
2.2600006103515624;0;407;407
2.0459978103637697;0;408;408
1.9550830841064453;0;409;409
2.0830379486083985;0;410;410
2.092070198059082;0;411;411
2.200480651855469;0;412;412
2.0481712341308596;0;413;413
2.083106803894043;0;414;414
2.1446056365966797;0;415;415
1.9312753677368164;0;416;416
2.0530120849609377;0;417;417
2.111238479614258;0;418;418
2.1114097595214845;0;419;419
2.173626708984375;0;420;420
2.1865875244140627;0;421;421
2.0783899307250975;0;422;422
2.075203704833984;0;423;423
2.1688613891601562;0;424;424
2.2053783416748045;0;425;425
1.8420425415039063;0;426;426
2.0740535736083983;0;427;427
1.8347625732421875;0;428;428
2.0067901611328125;0;429;429
2.0490110397338865;0;430;430
2.129522132873535;0;431;431
2.1029281616210938;0;432;432
2.0132217407226562;0;433;433
1.9503944396972657;0;434;434
2.211778259277344;0;435;435
1.9281463623046875;0;436;436
2.1919984817504883;0;437;437
2.051730155944824;0;438;438
1.7861856460571288;0;439;439
2.1677021026611327;0;440;440
2.2415044784545897;0;441;441
2.0491077423095705;0;442;442
2.1262609481811525;0;443;443
1.994952392578125;0;444;444
1.9122167587280274;0;445;445
2.1639774322509764;0;446;446
1.9695327758789063;0;447;447
2.1825185775756837;0;448;448
1.9009466171264648;0;449;449
1.956151008605957;0;450;450
1.9880083084106446;0;451;451
2.0182735443115236;0;452;452
2.153995895385742;0;453;453
2.179123306274414;0;454;454
1.8543540954589843;0;455;455
2.040194511413574;0;456;456
2.027935600280762;0;457;457
2.0855350494384766;0;458;458
2.1923089981079102;0;459;459
2.074177360534668;0;460;460
2.0575239181518556;0;461;461
2.081869888305664;0;462;462
1.9224580764770507;0;463;463
2.1765474319458007;0;464;464
1.8524879455566405;0;465;465
1.975830078125;0;466;466
2.0105108261108398;0;467;467
1.9080915451049805;0;468;468
2.131057357788086;0;469;469
2.1853376388549806;0;470;470
2.1501962661743166;0;471;471
2.1603582382202147;0;472;472
2.1326295852661135;0;473;473
2.04669189453125;0;474;474
2.075212287902832;0;475;475
2.141368293762207;0;476;476
2.1480655670166016;0;477;477
2.058111381530762;0;478;478
2.140803909301758;0;479;479
2.168195343017578;0;480;480
2.0658798217773438;0;481;481
2.0152355194091798;0;482;482
2.2801374435424804;0;483;483
2.1339454650878906;0;484;484
2.154989814758301;0;485;485
1.926894187927246;0;486;486
2.058778190612793;0;487;487
1.989523696899414;0;488;488
2.028858757019043;0;489;489
2.123764419555664;0;490;490
1.9454360961914063;0;491;491
2.0357233047485352;0;492;492
2.1341424942016602;0;493;493
1.9927621841430665;0;494;494
2.0809162139892576;0;495;495
1.9247764587402343;0;496;496
1.9198265075683594;0;497;497
1.9785673141479492;0;498;498
2.122650146484375;0;499;499
1.9784624099731445;0;500;500
2.090139389038086;0;501;501
2.08166446685791;0;502;502
2.0230167388916014;0;503;503
1.927998924255371;0;504;504
2.09449462890625;0;505;505
2.075426483154297;0;506;506
2.0223989486694336;0;507;507
2.0920618057250975;0;508;508
2.0607173919677733;0;509;509
1.9867214202880858;0;510;510
2.018452453613281;0;511;511
2.084882926940918;0;512;512
2.034115791320801;0;513;513
1.8973037719726562;0;514;514
2.179808807373047;0;515;515
2.0681949615478517;0;516;516
2.1815523147583007;0;517;517
2.131059265136719;0;518;518
2.1057001113891602;0;519;519
1.9647905349731445;0;520;520
2.109609603881836;0;521;521
1.971954917907715;0;522;522
2.072427177429199;0;523;523
2.03792667388916;0;524;524
2.0349483489990234;0;525;525
1.9836368560791016;0;526;526
2.044268035888672;0;527;527
1.998296356201172;0;528;528
2.0692495346069335;0;529;529
1.9692731857299806;0;530;530
2.0115123748779298;0;531;531
1.9966703414916993;0;532;532
2.133488655090332;0;533;533
2.152269172668457;0;534;534
1.8074010848999023;0;535;535
2.0530601501464845;0;536;536
2.048613357543945;0;537;537
1.7630258560180665;0;538;538
2.0617254257202147;0;539;539
2.045009422302246;0;540;540
2.020713043212891;0;541;541
2.088016319274902;0;542;542
2.0601163864135743;0;543;543
1.9783559799194337;0;544;544
2.0542903900146485;0;545;545
2.071180534362793;0;546;546
2.0960412979125977;0;547;547
1.950594711303711;0;548;548
1.973512840270996;0;549;549
2.0591453552246093;0;550;550
1.9767906188964843;0;551;551
2.2102981567382813;0;552;552
1.8650169372558594;0;553;553
2.0010402679443358;0;554;554
2.075513458251953;0;555;555
1.8225191116333008;0;556;556
2.150309371948242;0;557;557
1.9864006042480469;0;558;558
2.129949378967285;0;559;559
1.8233112335205077;0;560;560
2.167036437988281;0;561;561
1.9056196212768555;0;562;562
2.0871307373046877;0;563;563
2.109028625488281;0;564;564
1.8612411499023438;0;565;565
2.008209228515625;0;566;566
2.027715301513672;0;567;567
2.0266302108764647;0;568;568
2.0594959259033203;0;569;569
2.033986282348633;0;570;570
2.1211538314819336;0;571;571
2.0898698806762694;0;572;572
1.9221900939941405;0;573;573
2.028614044189453;0;574;574
1.8360801696777345;0;575;575
2.073554801940918;0;576;576
1.9140451431274415;0;577;577
2.0469596862792967;0;578;578
1.9162307739257813;0;579;579
1.842669677734375;0;580;580
2.01568660736084;0;581;581
2.0980403900146483;0;582;582
2.1553855895996095;0;583;583
1.9852466583251953;0;584;584
2.0839153289794923;0;585;585
1.729964828491211;0;586;586
2.008530044555664;0;587;587
2.0731204986572265;0;588;588
2.0640945434570312;0;589;589
2.1050872802734375;0;590;590
2.085895538330078;0;591;591
2.0069248199462892;0;592;592
1.9095523834228516;0;593;593
2.0078624725341796;0;594;594
1.962550735473633;0;595;595
2.057126998901367;0;596;596
2.002341079711914;0;597;597
2.124734115600586;0;598;598
1.9950536727905273;0;599;599
1.944441795349121;0;600;600
2.0450077056884766;0;601;601
2.0157562255859376;0;602;602
1.9683006286621094;0;603;603
2.0802585601806642;0;604;604
1.989670181274414;0;605;605
1.9297164916992187;0;606;606
1.9168617248535156;0;607;607
2.036296844482422;0;608;608
2.0701847076416016;0;609;609
1.9908523559570312;0;610;610
1.9207071304321288;0;611;611
1.9973968505859374;0;612;612
1.9854591369628907;0;613;613
2.156743049621582;0;614;614
1.9047466278076173;0;615;615
1.9121820449829101;0;616;616
2.0425628662109374;0;617;617
2.0422441482543947;0;618;618
2.105246162414551;0;619;619
1.8568780899047852;0;620;620
2.1012456893920897;0;621;621
2.0079179763793946;0;622;622
1.8281822204589844;0;623;623
2.074424171447754;0;624;624
1.9871379852294921;0;625;625
1.7519662857055665;0;626;626
2.0429450988769533;0;627;627
2.0638824462890626;0;628;628
1.9744483947753906;0;629;629
1.8908994674682618;0;630;630
2.037455368041992;0;631;631
1.9482349395751952;0;632;632
1.9048004150390625;0;633;633
2.074004364013672;0;634;634
2.0533790588378906;0;635;635
2.091601753234863;0;636;636
1.9398927688598633;0;637;637
1.9949913024902344;0;638;638
1.8288591384887696;0;639;639
1.8733341217041015;0;640;640
2.030478858947754;0;641;641
2.0244754791259765;0;642;642
2.0907739639282226;0;643;643
2.1306024551391602;0;644;644
2.010067939758301;0;645;645
1.823450469970703;0;646;646
1.9737396240234375;0;647;647
1.984564971923828;0;648;648
2.089323043823242;0;649;649
1.9590595245361329;0;650;650
1.8689119338989257;0;651;651
2.0449066162109375;0;652;652
1.9366775512695313;0;653;653
2.1032276153564453;0;654;654
2.091044044494629;0;655;655
2.071144866943359;0;656;656
2.081978416442871;0;657;657
2.042803955078125;0;658;658
1.9562328338623047;0;659;659
2.0150808334350585;0;660;660
1.9544586181640624;0;661;661
1.889927864074707;0;662;662
2.0840696334838866;0;663;663
2.0174068450927733;0;664;664
1.9653802871704102;0;665;665
1.7828636169433594;0;666;666
2.078347015380859;0;667;667
1.9820009231567384;0;668;668
1.943526840209961;0;669;669
2.044474792480469;0;670;670
2.0119087219238283;0;671;671
1.9410911560058595;0;672;672
2.014773941040039;0;673;673
2.084073066711426;0;674;674
2.006200981140137;0;675;675
1.885095977783203;0;676;676
2.092481994628906;0;677;677
1.8112823486328125;0;678;678
2.0716938018798827;0;679;679
1.9606103897094727;0;680;680
1.8954174041748046;0;681;681
2.016034698486328;0;682;682
2.0347965240478514;0;683;683
1.7707185745239258;0;684;684
1.9332664489746094;0;685;685
1.9233198165893555;0;686;686
1.7474523544311524;0;687;687
1.9302698135375977;0;688;688
1.7968994140625;0;689;689
2.093963623046875;0;690;690
1.906234359741211;0;691;691
2.042002868652344;0;692;692
2.1000267028808595;0;693;693
1.9959461212158203;0;694;694
2.0162422180175783;0;695;695
1.9805137634277343;0;696;696
2.015860939025879;0;697;697
1.9169124603271483;0;698;698
1.8947002410888671;0;699;699
1.990668487548828;0;700;700
2.1031986236572267;0;701;701
2.1335866928100584;0;702;702
1.8936767578125;0;703;703
1.930984878540039;0;704;704
1.8282638549804688;0;705;705
2.0914867401123045;0;706;706
2.1134981155395507;0;707;707
1.9213077545166015;0;708;708
1.9715824127197266;0;709;709
2.0623111724853516;0;710;710
1.8468791961669921;0;711;711
1.956880760192871;0;712;712
1.8869543075561523;0;713;713
1.9282258987426757;0;714;714
2.0569908142089846;0;715;715
1.915004348754883;0;716;716
2.045744514465332;0;717;717
2.019230842590332;0;718;718
1.884192657470703;0;719;719
2.088645172119141;0;720;720
2.006043815612793;0;721;721
2.0593969345092775;0;722;722
2.0055023193359376;0;723;723
1.8720243453979493;0;724;724
2.0758018493652344;0;725;725
1.9568746566772461;0;726;726
1.9378391265869142;0;727;727
1.9263139724731446;0;728;728
2.0886964797973633;0;729;729
1.9929811477661132;0;730;730
2.0496849060058593;0;731;731
2.002328872680664;0;732;732
1.9880704879760742;0;733;733
2.029941177368164;0;734;734
2.1152359008789063;0;735;735
1.9699474334716798;0;736;736
1.942293357849121;0;737;737
1.9530990600585938;0;738;738
1.7965442657470703;0;739;739
1.993447494506836;0;740;740
1.9249185562133788;0;741;741
2.0225107192993166;0;742;742
1.9471107482910157;0;743;743
1.9364259719848633;0;744;744
2.0210412979125976;0;745;745
1.9556453704833985;0;746;746
1.9916250228881835;0;747;747
2.0913827896118162;0;748;748
1.9073871612548827;0;749;749
2.050540542602539;0;750;750
2.052867317199707;0;751;751
2.0777965545654298;0;752;752
1.9324209213256835;0;753;753
1.9374746322631835;0;754;754
2.065492630004883;0;755;755
2.074614906311035;0;756;756
1.7776790618896485;0;757;757
1.9203199386596679;0;758;758
1.7751203536987306;0;759;759
2.0494979858398437;0;760;760
1.768235969543457;0;761;761
1.8816757202148438;0;762;762
2.0009943008422852;0;763;763
1.9564659118652343;0;764;764
2.0521427154541017;0;765;765
1.8511066436767578;0;766;766
1.9877943038940429;0;767;767
1.9268812179565429;0;768;768
1.9123647689819336;0;769;769
1.964020347595215;0;770;770
1.9047657012939454;0;771;771
1.897801399230957;0;772;772
1.9783231735229492;0;773;773
1.9603046417236327;0;774;774
2.0848695755004885;0;775;775
1.9589225769042968;0;776;776
2.0766693115234376;0;777;777
1.9136133193969727;0;778;778
2.0138648986816405;0;779;779
1.9386335372924806;0;780;780
2.0103099822998045;0;781;781
1.9438701629638673;0;782;782
1.8568511962890626;0;783;783
1.9557344436645507;0;784;784
1.9732128143310548;0;785;785
2.0089496612548827;0;786;786
1.9666044235229492;0;787;787
1.8840269088745116;0;788;788
2.028532028198242;0;789;789
2.0014081954956056;0;790;790
1.9875194549560546;0;791;791
1.8978126525878907;0;792;792
1.9410139083862306;0;793;793
1.9274181365966796;0;794;794
2.0316816329956056;0;795;795
2.1234743118286135;0;796;796
1.9802043914794922;0;797;797
1.9695501327514648;0;798;798
2.0087892532348635;0;799;799
2.0329275131225586;0;800;800
1.8123062133789063;0;801;801
1.7761173248291016;0;802;802
1.723221778869629;0;803;803
2.015690803527832;0;804;804
1.9912765502929688;0;805;805
1.8742357254028321;0;806;806
1.8071483612060546;0;807;807
1.8647811889648438;0;808;808
1.9387109756469727;0;809;809
1.895182991027832;0;810;810
2.021590805053711;0;811;811
2.0410202026367186;0;812;812
1.859250259399414;0;813;813
2.031215858459473;0;814;814
1.9768562316894531;0;815;815
2.016995429992676;0;816;816
2.0081193923950194;0;817;817
1.9365762710571288;0;818;818
1.9282228469848632;0;819;819
1.9064691543579102;0;820;820
1.8163572311401368;0;821;821
1.8235212326049806;0;822;822
1.9866857528686523;0;823;823
1.9465530395507813;0;824;824
1.9024316787719726;0;825;825
2.117374229431152;0;826;826
2.0529951095581054;0;827;827
1.8789615631103516;0;828;828
2.0360050201416016;0;829;829
2.044106101989746;0;830;830
2.0035802841186525;0;831;831
2.081529235839844;0;832;832
1.9846868515014648;0;833;833
1.980826187133789;0;834;834
1.9706443786621093;0;835;835
1.9926839828491212;0;836;836
1.9470439910888673;0;837;837
2.0374250411987305;0;838;838
1.7641410827636719;0;839;839
1.9282581329345703;0;840;840
2.0096061706542967;0;841;841
1.9316110610961914;0;842;842
1.9650875091552735;0;843;843
1.6858612060546876;0;844;844
2.020812225341797;0;845;845
1.9302627563476562;0;846;846
2.011515426635742;0;847;847
1.8570335388183594;0;848;848
2.0056602478027346;0;849;849
1.9010354995727539;0;850;850
1.9266414642333984;0;851;851
1.849317741394043;0;852;852
1.7847101211547851;0;853;853
1.9374290466308595;0;854;854
1.8950851440429688;0;855;855
1.8625728607177734;0;856;856
1.9190961837768554;0;857;857
2.208638381958008;0;858;858
1.9313081741333007;0;859;859
1.8629146575927735;0;860;860
1.7224166870117188;0;861;861
2.0425140380859377;0;862;862
1.9698801040649414;0;863;863
1.9487438201904297;0;864;864
2.0065338134765627;0;865;865
1.9112588882446289;0;866;866
1.9244844436645507;0;867;867
2.0383590698242187;0;868;868
1.8888824462890625;0;869;869
2.027538871765137;0;870;870
1.9813011169433594;0;871;871
1.8834007263183594;0;872;872
2.0634485244750977;0;873;873
2.0420406341552733;0;874;874
2.1157745361328124;0;875;875
1.8828659057617188;0;876;876
1.9207548141479491;0;877;877
2.023447036743164;0;878;878
2.0379478454589846;0;879;879
1.9664064407348634;0;880;880
1.930655288696289;0;881;881
2.043864440917969;0;882;882
2.0796661376953125;0;883;883
2.0022083282470704;0;884;884
2.0931171417236327;0;885;885
1.9638959884643554;0;886;886
2.0169931411743165;0;887;887
1.92353515625;0;888;888
2.0646100997924806;0;889;889
1.9800737380981446;0;890;890
1.9917486190795899;0;891;891
1.8859745025634767;0;892;892
1.9590242385864258;0;893;893
1.941360855102539;0;894;894
1.9908941268920899;0;895;895
2.020757865905762;0;896;896
1.9662866592407227;0;897;897
2.027434158325195;0;898;898
1.8528011322021485;0;899;899
1.9517635345458983;0;900;900
1.8029203414916992;0;901;901
1.9961074829101562;0;902;902
1.8979303359985351;0;903;903
1.8522172927856446;0;904;904
1.7871353149414062;0;905;905
1.9587890625;0;906;906
1.9056333541870116;0;907;907
1.9709049224853517;0;908;908
1.871588897705078;0;909;909
1.7898429870605468;0;910;910
1.9045286178588867;0;911;911
1.8206262588500977;0;912;912
1.9781400680541992;0;913;913
2.0164264678955077;0;914;914
2.0144161224365233;0;915;915
1.929985809326172;0;916;916
2.062310791015625;0;917;917
1.9722822189331055;0;918;918
1.9592422485351562;0;919;919
1.796928596496582;0;920;920
1.844304656982422;0;921;921
1.9385183334350586;0;922;922
1.8384294509887695;0;923;923
1.8461408615112305;0;924;924
2.0295101165771485;0;925;925
1.69403076171875;0;926;926
1.751826286315918;0;927;927
1.7124996185302734;0;928;928
1.9685050964355468;0;929;929
1.9443946838378907;0;930;930
1.6633283615112304;0;931;931
1.9411680221557617;0;932;932
1.9880027770996094;0;933;933
1.9434925079345704;0;934;934
1.9048957824707031;0;935;935
1.8676395416259766;0;936;936
1.9846046447753907;0;937;937
1.8467798233032227;0;938;938
1.9159307479858398;0;939;939
2.027180862426758;0;940;940
1.747359275817871;0;941;941
1.856982421875;0;942;942
1.7940053939819336;0;943;943
1.750213050842285;0;944;944
1.8920400619506836;0;945;945
1.827128028869629;0;946;946
1.9522106170654296;0;947;947
1.875417137145996;0;948;948
1.868070411682129;0;949;949
2.0069297790527343;0;950;950
1.8778274536132813;0;951;951
2.0536279678344727;0;952;952
1.8766204833984375;0;953;953
1.9883672714233398;0;954;954
