lr;epoch;iteration;global_iteration
9.212593047872705e-07;0;2698;2698
9.216007648705867e-07;0;2699;2699
9.21942224953903e-07;0;2700;2700
9.222836850372192e-07;0;2701;2701
9.226251451205354e-07;0;2702;2702
9.229666052038518e-07;0;2703;2703
9.23308065287168e-07;0;2704;2704
9.236495253704843e-07;0;2705;2705
9.239909854538005e-07;0;2706;2706
9.243324455371168e-07;0;2707;2707
9.24673905620433e-07;0;2708;2708
9.250153657037494e-07;0;2709;2709
9.253568257870656e-07;0;2710;2710
9.256982858703818e-07;0;2711;2711
9.260397459536981e-07;0;2712;2712
9.263812060370143e-07;0;2713;2713
9.267226661203306e-07;0;2714;2714
9.270641262036468e-07;0;2715;2715
9.274055862869632e-07;0;2716;2716
9.277470463702794e-07;0;2717;2717
9.280885064535956e-07;0;2718;2718
9.284299665369119e-07;0;2719;2719
9.287714266202281e-07;0;2720;2720
9.291128867035444e-07;0;2721;2721
9.294543467868606e-07;0;2722;2722
9.29795806870177e-07;0;2723;2723
9.301372669534932e-07;0;2724;2724
9.304787270368095e-07;0;2725;2725
9.308201871201257e-07;0;2726;2726
9.311616472034419e-07;0;2727;2727
9.315031072867582e-07;0;2728;2728
9.318445673700745e-07;0;2729;2729
9.321860274533908e-07;0;2730;2730
9.32527487536707e-07;0;2731;2731
9.328689476200233e-07;0;2732;2732
9.332104077033395e-07;0;2733;2733
9.335518677866557e-07;0;2734;2734
9.33893327869972e-07;0;2735;2735
9.342347879532883e-07;0;2736;2736
9.345762480366046e-07;0;2737;2737
9.349177081199208e-07;0;2738;2738
9.352591682032371e-07;0;2739;2739
9.356006282865533e-07;0;2740;2740
9.359420883698695e-07;0;2741;2741
9.362835484531858e-07;0;2742;2742
9.366250085365021e-07;0;2743;2743
9.369664686198184e-07;0;2744;2744
9.373079287031346e-07;0;2745;2745
9.37649388786451e-07;0;2746;2746
9.379908488697673e-07;0;2747;2747
9.383323089530836e-07;0;2748;2748
9.386737690363998e-07;0;2749;2749
9.39015229119716e-07;0;2750;2750
9.393566892030323e-07;0;2751;2751
9.396981492863485e-07;0;2752;2752
9.400396093696648e-07;0;2753;2753
9.403810694529811e-07;0;2754;2754
9.407225295362974e-07;0;2755;2755
9.410639896196136e-07;0;2756;2756
9.414054497029298e-07;0;2757;2757
9.417469097862461e-07;0;2758;2758
9.420883698695623e-07;0;2759;2759
9.424298299528787e-07;0;2760;2760
9.427712900361949e-07;0;2761;2761
9.431127501195112e-07;0;2762;2762
9.434542102028274e-07;0;2763;2763
9.437956702861436e-07;0;2764;2764
9.441371303694599e-07;0;2765;2765
9.444785904527761e-07;0;2766;2766
9.448200505360925e-07;0;2767;2767
9.451615106194087e-07;0;2768;2768
9.45502970702725e-07;0;2769;2769
9.458444307860412e-07;0;2770;2770
9.461858908693575e-07;0;2771;2771
9.465273509526737e-07;0;2772;2772
9.468688110359899e-07;0;2773;2773
9.472102711193063e-07;0;2774;2774
9.475517312026225e-07;0;2775;2775
9.478931912859388e-07;0;2776;2776
9.48234651369255e-07;0;2777;2777
9.485761114525713e-07;0;2778;2778
9.489175715358875e-07;0;2779;2779
9.492590316192038e-07;0;2780;2780
9.496004917025201e-07;0;2781;2781
9.499419517858363e-07;0;2782;2782
9.502834118691526e-07;0;2783;2783
9.506248719524688e-07;0;2784;2784
9.509663320357851e-07;0;2785;2785
9.513077921191013e-07;0;2786;2786
9.516492522024176e-07;0;2787;2787
9.519907122857339e-07;0;2788;2788
9.523321723690501e-07;0;2789;2789
9.526736324523664e-07;0;2790;2790
9.530150925356826e-07;0;2791;2791
9.533565526189989e-07;0;2792;2792
9.53698012702315e-07;0;2793;2793
9.540394727856315e-07;0;2794;2794
9.543809328689476e-07;0;2795;2795
9.54722392952264e-07;0;2796;2796
9.550638530355803e-07;0;2797;2797
9.554053131188964e-07;0;2798;2798
9.557467732022128e-07;0;2799;2799
9.56088233285529e-07;0;2800;2800
9.564296933688453e-07;0;2801;2801
9.567711534521614e-07;0;2802;2802
9.571126135354777e-07;0;2803;2803
9.57454073618794e-07;0;2804;2804
9.577955337021102e-07;0;2805;2805
9.581369937854266e-07;0;2806;2806
9.584784538687427e-07;0;2807;2807
9.58819913952059e-07;0;2808;2808
9.591613740353752e-07;0;2809;2809
9.595028341186915e-07;0;2810;2810
9.598442942020079e-07;0;2811;2811
9.60185754285324e-07;0;2812;2812
9.605272143686404e-07;0;2813;2813
9.608686744519565e-07;0;2814;2814
9.612101345352729e-07;0;2815;2815
9.61551594618589e-07;0;2816;2816
9.618930547019053e-07;0;2817;2817
9.622345147852217e-07;0;2818;2818
9.62575974868538e-07;0;2819;2819
9.629174349518542e-07;0;2820;2820
9.632588950351705e-07;0;2821;2821
9.636003551184869e-07;0;2822;2822
9.63941815201803e-07;0;2823;2823
9.642832752851194e-07;0;2824;2824
9.646247353684355e-07;0;2825;2825
9.649661954517518e-07;0;2826;2826
9.65307655535068e-07;0;2827;2827
9.656491156183843e-07;0;2828;2828
9.659905757017007e-07;0;2829;2829
9.663320357850168e-07;0;2830;2830
9.666734958683332e-07;0;2831;2831
9.670149559516493e-07;0;2832;2832
9.673564160349656e-07;0;2833;2833
9.67697876118282e-07;0;2834;2834
9.680393362015981e-07;0;2835;2835
9.683807962849145e-07;0;2836;2836
9.687222563682306e-07;0;2837;2837
9.69063716451547e-07;0;2838;2838
9.69405176534863e-07;0;2839;2839
9.697466366181795e-07;0;2840;2840
9.700880967014958e-07;0;2841;2841
9.70429556784812e-07;0;2842;2842
9.707710168681283e-07;0;2843;2843
9.711124769514444e-07;0;2844;2844
9.714539370347608e-07;0;2845;2845
9.71795397118077e-07;0;2846;2846
9.721368572013933e-07;0;2847;2847
9.724783172847096e-07;0;2848;2848
9.728197773680257e-07;0;2849;2849
9.73161237451342e-07;0;2850;2850
9.735026975346582e-07;0;2851;2851
9.738441576179746e-07;0;2852;2852
9.741856177012907e-07;0;2853;2853
9.74527077784607e-07;0;2854;2854
9.748685378679234e-07;0;2855;2855
9.752099979512395e-07;0;2856;2856
9.755514580345559e-07;0;2857;2857
9.75892918117872e-07;0;2858;2858
9.762343782011884e-07;0;2859;2859
9.765758382845045e-07;0;2860;2860
9.769172983678209e-07;0;2861;2861
9.772587584511372e-07;0;2862;2862
9.776002185344533e-07;0;2863;2863
9.779416786177697e-07;0;2864;2864
9.782831387010858e-07;0;2865;2865
9.786245987844022e-07;0;2866;2866
9.789660588677183e-07;0;2867;2867
9.793075189510347e-07;0;2868;2868
9.79648979034351e-07;0;2869;2869
9.799904391176672e-07;0;2870;2870
9.803318992009835e-07;0;2871;2871
9.806733592842996e-07;0;2872;2872
9.81014819367616e-07;0;2873;2873
9.813562794509323e-07;0;2874;2874
9.816977395342485e-07;0;2875;2875
9.820391996175648e-07;0;2876;2876
9.82380659700881e-07;0;2877;2877
9.827221197841973e-07;0;2878;2878
9.830635798675134e-07;0;2879;2879
9.834050399508298e-07;0;2880;2880
9.837465000341461e-07;0;2881;2881
9.840879601174623e-07;0;2882;2882
9.844294202007786e-07;0;2883;2883
9.847708802840948e-07;0;2884;2884
9.85112340367411e-07;0;2885;2885
9.854538004507272e-07;0;2886;2886
9.857952605340436e-07;0;2887;2887
9.8613672061736e-07;0;2888;2888
9.86478180700676e-07;0;2889;2889
9.868196407839924e-07;0;2890;2890
9.871611008673086e-07;0;2891;2891
9.875025609506251e-07;0;2892;2892
9.878440210339413e-07;0;2893;2893
9.881854811172576e-07;0;2894;2894
9.885269412005737e-07;0;2895;2895
9.8886840128389e-07;0;2896;2896
9.892098613672062e-07;0;2897;2897
9.895513214505226e-07;0;2898;2898
9.89892781533839e-07;0;2899;2899
9.90234241617155e-07;0;2900;2900
9.905757017004714e-07;0;2901;2901
9.909171617837875e-07;0;2902;2902
9.912586218671039e-07;0;2903;2903
9.9160008195042e-07;0;2904;2904
9.919415420337364e-07;0;2905;2905
9.922830021170527e-07;0;2906;2906
9.926244622003689e-07;0;2907;2907
9.929659222836852e-07;0;2908;2908
9.933073823670013e-07;0;2909;2909
9.936488424503177e-07;0;2910;2910
9.939903025336338e-07;0;2911;2911
9.943317626169502e-07;0;2912;2912
9.946732227002665e-07;0;2913;2913
9.950146827835827e-07;0;2914;2914
9.95356142866899e-07;0;2915;2915
9.956976029502152e-07;0;2916;2916
9.960390630335315e-07;0;2917;2917
9.963805231168476e-07;0;2918;2918
9.96721983200164e-07;0;2919;2919
9.970634432834803e-07;0;2920;2920
9.974049033667965e-07;0;2921;2921
9.977463634501128e-07;0;2922;2922
9.98087823533429e-07;0;2923;2923
9.984292836167453e-07;0;2924;2924
9.987707437000617e-07;0;2925;2925
9.991122037833778e-07;0;2926;2926
9.994536638666941e-07;0;2927;2927
9.997951239500103e-07;0;2928;2928
1.0001365840333266e-06;0;2929;2929
1.0004780441166428e-06;0;2930;2930
1.0008195041999591e-06;0;2931;2931
1.0011609642832755e-06;0;2932;2932
1.0015024243665916e-06;0;2933;2933
1.001843884449908e-06;0;2934;2934
1.002185344533224e-06;0;2935;2935
1.0025268046165404e-06;0;2936;2936
1.0028682646998566e-06;0;2937;2937
1.003209724783173e-06;0;2938;2938
1.0035511848664893e-06;0;2939;2939
1.0038926449498054e-06;0;2940;2940
1.0042341050331217e-06;0;2941;2941
1.0045755651164379e-06;0;2942;2942
1.0049170251997542e-06;0;2943;2943
1.0052584852830704e-06;0;2944;2944
1.0055999453663867e-06;0;2945;2945
1.005941405449703e-06;0;2946;2946
1.0062828655330192e-06;0;2947;2947
1.0066243256163355e-06;0;2948;2948
1.0069657856996517e-06;0;2949;2949
1.007307245782968e-06;0;2950;2950
1.0076487058662842e-06;0;2951;2951
1.0079901659496005e-06;0;2952;2952
1.0083316260329169e-06;0;2953;2953
1.008673086116233e-06;0;2954;2954
1.0090145461995493e-06;0;2955;2955
1.0093560062828655e-06;0;2956;2956
1.0096974663661818e-06;0;2957;2957
1.0100389264494982e-06;0;2958;2958
1.0103803865328143e-06;0;2959;2959
1.0107218466161307e-06;0;2960;2960
1.0110633066994468e-06;0;2961;2961
1.0114047667827632e-06;0;2962;2962
1.0117462268660793e-06;0;2963;2963
1.0120876869493956e-06;0;2964;2964
1.012429147032712e-06;0;2965;2965
1.0127706071160283e-06;0;2966;2966
1.0131120671993445e-06;0;2967;2967
1.0134535272826608e-06;0;2968;2968
1.0137949873659772e-06;0;2969;2969
1.0141364474492933e-06;0;2970;2970
1.0144779075326097e-06;0;2971;2971
1.0148193676159258e-06;0;2972;2972
1.0151608276992421e-06;0;2973;2973
1.0155022877825583e-06;0;2974;2974
1.0158437478658746e-06;0;2975;2975
1.016185207949191e-06;0;2976;2976
1.0165266680325071e-06;0;2977;2977
1.0168681281158235e-06;0;2978;2978
1.0172095881991396e-06;0;2979;2979
1.017551048282456e-06;0;2980;2980
1.017892508365772e-06;0;2981;2981
1.0182339684490884e-06;0;2982;2982
1.0185754285324048e-06;0;2983;2983
1.018916888615721e-06;0;2984;2984
1.0192583486990373e-06;0;2985;2985
1.0195998087823534e-06;0;2986;2986
1.0199412688656697e-06;0;2987;2987
1.0202827289489859e-06;0;2988;2988
1.0206241890323022e-06;0;2989;2989
1.0209656491156186e-06;0;2990;2990
1.0213071091989347e-06;0;2991;2991
1.021648569282251e-06;0;2992;2992
1.0219900293655672e-06;0;2993;2993
1.0223314894488835e-06;0;2994;2994
1.0226729495321997e-06;0;2995;2995
1.023014409615516e-06;0;2996;2996
1.0233558696988324e-06;0;2997;2997
1.0236973297821485e-06;0;2998;2998
1.0240387898654649e-06;0;2999;2999
1.024380249948781e-06;0;3000;3000
1.0247217100320973e-06;0;3001;3001
1.0250631701154135e-06;0;3002;3002
1.0254046301987298e-06;0;3003;3003
1.0257460902820462e-06;0;3004;3004
1.0260875503653623e-06;0;3005;3005
1.0264290104486787e-06;0;3006;3006
1.0267704705319948e-06;0;3007;3007
1.0271119306153112e-06;0;3008;3008
1.0274533906986275e-06;0;3009;3009
1.0277948507819436e-06;0;3010;3010
1.02813631086526e-06;0;3011;3011
1.0284777709485761e-06;0;3012;3012
1.0288192310318925e-06;0;3013;3013
1.0291606911152086e-06;0;3014;3014
1.029502151198525e-06;0;3015;3015
1.0298436112818413e-06;0;3016;3016
1.0301850713651574e-06;0;3017;3017
1.0305265314484738e-06;0;3018;3018
1.03086799153179e-06;0;3019;3019
1.0312094516151063e-06;0;3020;3020
1.0315509116984224e-06;0;3021;3021
1.0318923717817388e-06;0;3022;3022
1.0322338318650551e-06;0;3023;3023
1.0325752919483712e-06;0;3024;3024
1.0329167520316876e-06;0;3025;3025
1.0332582121150037e-06;0;3026;3026
1.03359967219832e-06;0;3027;3027
1.0339411322816362e-06;0;3028;3028
1.0342825923649526e-06;0;3029;3029
1.034624052448269e-06;0;3030;3030
1.034965512531585e-06;0;3031;3031
1.0353069726149014e-06;0;3032;3032
1.0356484326982175e-06;0;3033;3033
1.0359898927815339e-06;0;3034;3034
1.03633135286485e-06;0;3035;3035
1.0366728129481664e-06;0;3036;3036
1.0370142730314827e-06;0;3037;3037
1.0373557331147989e-06;0;3038;3038
1.0376971931981152e-06;0;3039;3039
1.0380386532814315e-06;0;3040;3040
1.038380113364748e-06;0;3041;3041
1.038721573448064e-06;0;3042;3042
1.0390630335313804e-06;0;3043;3043
1.0394044936146965e-06;0;3044;3044
1.0397459536980129e-06;0;3045;3045
1.040087413781329e-06;0;3046;3046
1.0404288738646454e-06;0;3047;3047
1.0407703339479617e-06;0;3048;3048
1.0411117940312778e-06;0;3049;3049
1.0414532541145942e-06;0;3050;3050
1.0417947141979103e-06;0;3051;3051
1.0421361742812267e-06;0;3052;3052
1.042477634364543e-06;0;3053;3053
1.0428190944478592e-06;0;3054;3054
1.0431605545311755e-06;0;3055;3055
1.0435020146144916e-06;0;3056;3056
1.043843474697808e-06;0;3057;3057
1.0441849347811241e-06;0;3058;3058
1.0445263948644405e-06;0;3059;3059
1.0448678549477568e-06;0;3060;3060
1.045209315031073e-06;0;3061;3061
1.0455507751143893e-06;0;3062;3062
1.0458922351977054e-06;0;3063;3063
1.0462336952810218e-06;0;3064;3064
1.046575155364338e-06;0;3065;3065
1.0469166154476543e-06;0;3066;3066
1.0472580755309706e-06;0;3067;3067
1.0475995356142868e-06;0;3068;3068
1.0479409956976031e-06;0;3069;3069
1.0482824557809192e-06;0;3070;3070
1.0486239158642356e-06;0;3071;3071
1.0489653759475517e-06;0;3072;3072
1.049306836030868e-06;0;3073;3073
1.0496482961141844e-06;0;3074;3074
1.0499897561975006e-06;0;3075;3075
1.050331216280817e-06;0;3076;3076
1.050672676364133e-06;0;3077;3077
1.0510141364474494e-06;0;3078;3078
1.0513555965307655e-06;0;3079;3079
1.0516970566140819e-06;0;3080;3080
1.0520385166973982e-06;0;3081;3081
1.0523799767807144e-06;0;3082;3082
1.0527214368640307e-06;0;3083;3083
1.0530628969473469e-06;0;3084;3084
1.0534043570306632e-06;0;3085;3085
1.0537458171139793e-06;0;3086;3086
1.0540872771972957e-06;0;3087;3087
1.054428737280612e-06;0;3088;3088
1.0547701973639282e-06;0;3089;3089
1.0551116574472445e-06;0;3090;3090
1.0554531175305607e-06;0;3091;3091
1.055794577613877e-06;0;3092;3092
1.0561360376971934e-06;0;3093;3093
1.0564774977805095e-06;0;3094;3094
1.0568189578638258e-06;0;3095;3095
1.057160417947142e-06;0;3096;3096
1.0575018780304583e-06;0;3097;3097
1.0578433381137745e-06;0;3098;3098
1.0581847981970908e-06;0;3099;3099
1.0585262582804072e-06;0;3100;3100
1.0588677183637233e-06;0;3101;3101
1.0592091784470396e-06;0;3102;3102
1.0595506385303558e-06;0;3103;3103
1.0598920986136721e-06;0;3104;3104
1.0602335586969883e-06;0;3105;3105
1.0605750187803046e-06;0;3106;3106
1.060916478863621e-06;0;3107;3107
1.061257938946937e-06;0;3108;3108
1.0615993990302534e-06;0;3109;3109
1.0619408591135696e-06;0;3110;3110
1.062282319196886e-06;0;3111;3111
1.0626237792802023e-06;0;3112;3112
1.0629652393635186e-06;0;3113;3113
1.0633066994468348e-06;0;3114;3114
1.0636481595301511e-06;0;3115;3115
1.0639896196134672e-06;0;3116;3116
1.0643310796967836e-06;0;3117;3117
1.0646725397801e-06;0;3118;3118
1.065013999863416e-06;0;3119;3119
1.0653554599467324e-06;0;3120;3120
1.0656969200300486e-06;0;3121;3121
1.066038380113365e-06;0;3122;3122
1.066379840196681e-06;0;3123;3123
1.0667213002799974e-06;0;3124;3124
1.0670627603633137e-06;0;3125;3125
1.0674042204466299e-06;0;3126;3126
1.0677456805299462e-06;0;3127;3127
1.0680871406132624e-06;0;3128;3128
1.0684286006965787e-06;0;3129;3129
1.0687700607798949e-06;0;3130;3130
1.0691115208632112e-06;0;3131;3131
1.0694529809465275e-06;0;3132;3132
1.0697944410298437e-06;0;3133;3133
1.07013590111316e-06;0;3134;3134
1.0704773611964762e-06;0;3135;3135
1.0708188212797925e-06;0;3136;3136
1.0711602813631087e-06;0;3137;3137
1.071501741446425e-06;0;3138;3138
1.0718432015297414e-06;0;3139;3139
1.0721846616130575e-06;0;3140;3140
1.0725261216963738e-06;0;3141;3141
1.07286758177969e-06;0;3142;3142
1.0732090418630063e-06;0;3143;3143
1.0735505019463227e-06;0;3144;3144
1.0738919620296388e-06;0;3145;3145
1.0742334221129552e-06;0;3146;3146
1.0745748821962713e-06;0;3147;3147
1.0749163422795876e-06;0;3148;3148
1.0752578023629038e-06;0;3149;3149
1.0755992624462201e-06;0;3150;3150
1.0759407225295365e-06;0;3151;3151
1.0762821826128526e-06;0;3152;3152
1.076623642696169e-06;0;3153;3153
1.076965102779485e-06;0;3154;3154
1.0773065628628014e-06;0;3155;3155
1.0776480229461176e-06;0;3156;3156
1.077989483029434e-06;0;3157;3157
1.0783309431127503e-06;0;3158;3158
1.0786724031960664e-06;0;3159;3159
1.0790138632793828e-06;0;3160;3160
1.079355323362699e-06;0;3161;3161
1.0796967834460152e-06;0;3162;3162
1.0800382435293314e-06;0;3163;3163
1.0803797036126477e-06;0;3164;3164
1.080721163695964e-06;0;3165;3165
1.0810626237792802e-06;0;3166;3166
1.0814040838625966e-06;0;3167;3167
1.0817455439459127e-06;0;3168;3168
1.082087004029229e-06;0;3169;3169
1.0824284641125452e-06;0;3170;3170
1.0827699241958615e-06;0;3171;3171
1.0831113842791779e-06;0;3172;3172
1.083452844362494e-06;0;3173;3173
1.0837943044458104e-06;0;3174;3174
1.0841357645291265e-06;0;3175;3175
1.0844772246124429e-06;0;3176;3176
1.0848186846957592e-06;0;3177;3177
1.0851601447790753e-06;0;3178;3178
1.0855016048623917e-06;0;3179;3179
1.0858430649457078e-06;0;3180;3180
1.0861845250290242e-06;0;3181;3181
1.0865259851123403e-06;0;3182;3182
1.0868674451956567e-06;0;3183;3183
1.087208905278973e-06;0;3184;3184
1.0875503653622894e-06;0;3185;3185
1.0878918254456055e-06;0;3186;3186
1.0882332855289218e-06;0;3187;3187
1.0885747456122382e-06;0;3188;3188
1.0889162056955543e-06;0;3189;3189
1.0892576657788707e-06;0;3190;3190
1.0895991258621868e-06;0;3191;3191
1.0899405859455032e-06;0;3192;3192
1.0902820460288193e-06;0;3193;3193
1.0906235061121356e-06;0;3194;3194
1.090964966195452e-06;0;3195;3195
1.0913064262787681e-06;0;3196;3196
1.0916478863620845e-06;0;3197;3197
1.0919893464454006e-06;0;3198;3198
1.092330806528717e-06;0;3199;3199
1.092672266612033e-06;0;3200;3200
1.0930137266953494e-06;0;3201;3201
1.0933551867786658e-06;0;3202;3202
1.093696646861982e-06;0;3203;3203
1.0940381069452983e-06;0;3204;3204
1.0943795670286144e-06;0;3205;3205
1.0947210271119308e-06;0;3206;3206
1.095062487195247e-06;0;3207;3207
1.0954039472785632e-06;0;3208;3208
1.0957454073618796e-06;0;3209;3209
1.0960868674451957e-06;0;3210;3210
1.096428327528512e-06;0;3211;3211
1.0967697876118282e-06;0;3212;3212
1.0971112476951446e-06;0;3213;3213
1.0974527077784607e-06;0;3214;3214
1.097794167861777e-06;0;3215;3215
1.0981356279450934e-06;0;3216;3216
1.0984770880284095e-06;0;3217;3217
1.0988185481117259e-06;0;3218;3218
1.099160008195042e-06;0;3219;3219
1.0995014682783584e-06;0;3220;3220
1.0998429283616745e-06;0;3221;3221
1.1001843884449909e-06;0;3222;3222
1.1005258485283072e-06;0;3223;3223
1.1008673086116233e-06;0;3224;3224
1.1012087686949397e-06;0;3225;3225
1.1015502287782558e-06;0;3226;3226
1.1018916888615722e-06;0;3227;3227
1.1022331489448885e-06;0;3228;3228
1.1025746090282047e-06;0;3229;3229
1.102916069111521e-06;0;3230;3230
1.1032575291948371e-06;0;3231;3231
1.1035989892781535e-06;0;3232;3232
1.1039404493614696e-06;0;3233;3233
1.104281909444786e-06;0;3234;3234
1.1046233695281023e-06;0;3235;3235
1.1049648296114185e-06;0;3236;3236
1.1053062896947348e-06;0;3237;3237
1.105647749778051e-06;0;3238;3238
1.1059892098613673e-06;0;3239;3239
1.1063306699446834e-06;0;3240;3240
1.1066721300279998e-06;0;3241;3241
1.1070135901113161e-06;0;3242;3242
1.1073550501946323e-06;0;3243;3243
1.1076965102779486e-06;0;3244;3244
1.1080379703612647e-06;0;3245;3245
1.108379430444581e-06;0;3246;3246
1.1087208905278972e-06;0;3247;3247
1.1090623506112136e-06;0;3248;3248
1.10940381069453e-06;0;3249;3249
1.109745270777846e-06;0;3250;3250
1.1100867308611624e-06;0;3251;3251
1.1104281909444786e-06;0;3252;3252
1.110769651027795e-06;0;3253;3253
1.111111111111111e-06;0;3254;3254
1.1114525711944274e-06;0;3255;3255
1.1117940312777437e-06;0;3256;3256
1.1121354913610599e-06;0;3257;3257
1.1124769514443762e-06;0;3258;3258
1.1128184115276926e-06;0;3259;3259
1.113159871611009e-06;0;3260;3260
1.113501331694325e-06;0;3261;3261
1.1138427917776414e-06;0;3262;3262
1.1141842518609575e-06;0;3263;3263
1.1145257119442739e-06;0;3264;3264
1.11486717202759e-06;0;3265;3265
1.1152086321109064e-06;0;3266;3266
1.1155500921942227e-06;0;3267;3267
1.1158915522775389e-06;0;3268;3268
1.1162330123608552e-06;0;3269;3269
1.1165744724441713e-06;0;3270;3270
1.1169159325274877e-06;0;3271;3271
1.117257392610804e-06;0;3272;3272
1.1175988526941202e-06;0;3273;3273
1.1179403127774365e-06;0;3274;3274
1.1182817728607527e-06;0;3275;3275
1.118623232944069e-06;0;3276;3276
1.1189646930273851e-06;0;3277;3277
1.1193061531107015e-06;0;3278;3278
1.1196476131940178e-06;0;3279;3279
1.119989073277334e-06;0;3280;3280
1.1203305333606503e-06;0;3281;3281
1.1206719934439665e-06;0;3282;3282
1.1210134535272828e-06;0;3283;3283
1.121354913610599e-06;0;3284;3284
1.1216963736939153e-06;0;3285;3285
1.1220378337772316e-06;0;3286;3286
1.1223792938605478e-06;0;3287;3287
1.1227207539438641e-06;0;3288;3288
1.1230622140271803e-06;0;3289;3289
1.1234036741104966e-06;0;3290;3290
1.1237451341938128e-06;0;3291;3291
1.124086594277129e-06;0;3292;3292
1.1244280543604454e-06;0;3293;3293
1.1247695144437616e-06;0;3294;3294
1.125110974527078e-06;0;3295;3295
1.125452434610394e-06;0;3296;3296
1.1257938946937104e-06;0;3297;3297
1.1261353547770266e-06;0;3298;3298
1.126476814860343e-06;0;3299;3299
1.1268182749436592e-06;0;3300;3300
1.1271597350269754e-06;0;3301;3301
1.1275011951102917e-06;0;3302;3302
1.1278426551936079e-06;0;3303;3303
1.1281841152769242e-06;0;3304;3304
1.1285255753602404e-06;0;3305;3305
1.1288670354435567e-06;0;3306;3306
1.129208495526873e-06;0;3307;3307
1.1295499556101892e-06;0;3308;3308
1.1298914156935055e-06;0;3309;3309
1.1302328757768217e-06;0;3310;3310
1.130574335860138e-06;0;3311;3311
1.1309157959434544e-06;0;3312;3312
1.1312572560267705e-06;0;3313;3313
1.1315987161100869e-06;0;3314;3314
1.131940176193403e-06;0;3315;3315
1.1322816362767193e-06;0;3316;3316
1.1326230963600355e-06;0;3317;3317
1.1329645564433518e-06;0;3318;3318
1.1333060165266682e-06;0;3319;3319
1.1336474766099843e-06;0;3320;3320
1.1339889366933007e-06;0;3321;3321
1.1343303967766168e-06;0;3322;3322
1.1346718568599331e-06;0;3323;3323
1.1350133169432493e-06;0;3324;3324
1.1353547770265656e-06;0;3325;3325
1.135696237109882e-06;0;3326;3326
1.1360376971931981e-06;0;3327;3327
1.1363791572765145e-06;0;3328;3328
1.1367206173598306e-06;0;3329;3329
1.137062077443147e-06;0;3330;3330
1.137403537526463e-06;0;3331;3331
1.1377449976097796e-06;0;3332;3332
1.1380864576930958e-06;0;3333;3333
1.1384279177764121e-06;0;3334;3334
1.1387693778597283e-06;0;3335;3335
1.1391108379430446e-06;0;3336;3336
1.139452298026361e-06;0;3337;3337
1.139793758109677e-06;0;3338;3338
1.1401352181929934e-06;0;3339;3339
1.1404766782763096e-06;0;3340;3340
1.140818138359626e-06;0;3341;3341
1.141159598442942e-06;0;3342;3342
1.1415010585262584e-06;0;3343;3343
1.1418425186095748e-06;0;3344;3344
1.142183978692891e-06;0;3345;3345
1.1425254387762073e-06;0;3346;3346
1.1428668988595234e-06;0;3347;3347
1.1432083589428397e-06;0;3348;3348
1.1435498190261559e-06;0;3349;3349
1.1438912791094722e-06;0;3350;3350
1.1442327391927886e-06;0;3351;3351
1.1445741992761047e-06;0;3352;3352
1.144915659359421e-06;0;3353;3353
1.1452571194427372e-06;0;3354;3354
1.1455985795260535e-06;0;3355;3355
1.1459400396093697e-06;0;3356;3356
1.146281499692686e-06;0;3357;3357
1.1466229597760024e-06;0;3358;3358
1.1469644198593185e-06;0;3359;3359
1.1473058799426349e-06;0;3360;3360
1.147647340025951e-06;0;3361;3361
1.1479888001092673e-06;0;3362;3362
1.1483302601925837e-06;0;3363;3363
1.1486717202758998e-06;0;3364;3364
1.1490131803592162e-06;0;3365;3365
1.1493546404425323e-06;0;3366;3366
1.1496961005258487e-06;0;3367;3367
1.1500375606091648e-06;0;3368;3368
1.1503790206924811e-06;0;3369;3369
1.1507204807757975e-06;0;3370;3370
1.1510619408591136e-06;0;3371;3371
1.15140340094243e-06;0;3372;3372
1.1517448610257461e-06;0;3373;3373
1.1520863211090625e-06;0;3374;3374
1.1524277811923786e-06;0;3375;3375
1.152769241275695e-06;0;3376;3376
1.1531107013590113e-06;0;3377;3377
1.1534521614423274e-06;0;3378;3378
1.1537936215256438e-06;0;3379;3379
1.15413508160896e-06;0;3380;3380
1.1544765416922763e-06;0;3381;3381
1.1548180017755924e-06;0;3382;3382
1.1551594618589088e-06;0;3383;3383
1.155500921942225e-06;0;3384;3384
1.1558423820255412e-06;0;3385;3385
1.1561838421088576e-06;0;3386;3386
1.1565253021921737e-06;0;3387;3387
1.15686676227549e-06;0;3388;3388
1.1572082223588062e-06;0;3389;3389
1.1575496824421226e-06;0;3390;3390
1.157891142525439e-06;0;3391;3391
1.158232602608755e-06;0;3392;3392
1.1585740626920714e-06;0;3393;3393
1.1589155227753875e-06;0;3394;3394
1.1592569828587039e-06;0;3395;3395
1.1595984429420202e-06;0;3396;3396
1.1599399030253364e-06;0;3397;3397
1.1602813631086527e-06;0;3398;3398
1.1606228231919688e-06;0;3399;3399
1.1609642832752852e-06;0;3400;3400
1.1613057433586013e-06;0;3401;3401
1.1616472034419177e-06;0;3402;3402
1.161988663525234e-06;0;3403;3403
1.1623301236085502e-06;0;3404;3404
1.1626715836918665e-06;0;3405;3405
1.1630130437751829e-06;0;3406;3406
1.1633545038584992e-06;0;3407;3407
1.1636959639418153e-06;0;3408;3408
1.1640374240251317e-06;0;3409;3409
1.1643788841084478e-06;0;3410;3410
1.1647203441917642e-06;0;3411;3411
1.1650618042750803e-06;0;3412;3412
